# fesc_ion	fesc_lya
2.011934828239364884e-02 2.039946182562392130e-01
1.892974007525034461e-02 4.400085855333762397e-01
5.474329883985237788e-02 5.534737640114799628e-01
1.581564565323431357e-02 6.377551020408163129e-01
3.053139168944902734e-04 1.156954441618895796e-01
8.205364335813234572e-03 3.484259879437374141e-01
1.496398529537895303e-02 1.200714229564162766e-01
1.264952350677556181e-01 8.697052154195011875e-01
9.124242535804559864e-03 7.838058069219882018e-01
1.663210833978677819e-03 6.088580924039359299e-02
4.801397652399243265e-02 6.299056321150389159e-01
1.076444520233875261e-02 5.409009765830095073e-01
1.343666106300242351e-02 7.804126886356637094e-01
2.290854624165342829e-03 9.329523809523809774e-01
1.482267061272765293e-02 9.000807247286751744e-01
3.013770081063010114e-02 7.389943971476388151e-01
2.340637740345071014e-04 1.372271234464550183e-01
5.814420196261931018e-03 6.123010649754696555e-01
1.833703223440921182e-01 9.601904761904761498e-01
2.634683026294565300e-02 2.654838054624835131e-01
1.277574400682854605e-01 4.600735196421453788e-01
1.419979764011233001e-04 2.925505400166159009e-01
6.682582993377482461e-02 9.819047619047619468e-01
4.005998328595009039e-02 9.144604710607997511e-01
4.482086274080582591e-03 7.136322049405307011e-01
1.082895173962269628e-02 7.576822429906542311e-01
1.124033889954902943e-01 9.210114942528735416e-01
2.887652260686393926e-02 7.065270167163765214e-01
1.115459958419720218e-02 2.126874697629414501e-01
1.621596575559562659e-02 3.499800637958532801e-01
4.587815275789007378e-03 9.112380952380952914e-01
6.286940393880150260e-03 2.389431662989809912e-01
1.768392202641389521e-01 8.486881785283474366e-01
1.319281525096606400e-02 9.300258975270400685e-02
2.333484773436474494e-02 9.155547431913726442e-01
6.676040906106234241e-02 5.848422730896253308e-01
2.032227170852675402e-02 1.815645825082224107e-01
5.862251980933803550e-04 3.919481201034599183e-01
4.911210903835114012e-04 8.670744314266023434e-01
2.462021445250165558e-02 7.968559425396395390e-01
3.630857802658440936e-02 7.503150715397731707e-01
1.826615355755379921e-01 7.316371999425039796e-01
2.523225342376532801e-02 4.458388658071700816e-01
3.375545276298014957e-02 4.911955073291452423e-01
1.364795278821984321e-02 1.022124599889236152e-01
1.310991853033414700e-01 8.541631193597820637e-01
2.584868900508123860e-02 8.888494947704307370e-01
1.886825365366305574e-02 5.988501701278892142e-01
2.153476108947774068e-02 1.773579282024109194e-01
2.117173866520667691e-01 8.964470630244598670e-01
5.341198755954623678e-02 9.880952380952381375e-01
2.741245351971885111e-02 8.918076580587711577e-01
1.733621973191508750e-02 4.237847080856607662e-01
4.681644486219939632e-04 6.188065099457504825e-01
1.457254984265269129e-02 9.715238095238095672e-01
1.153790259397250925e-02 2.421409777039191247e-01
2.613264888725023299e-02 5.179176143543088306e-01
3.844959005063269472e-03 8.357936639575385129e-01
8.441901629263608153e-03 6.992896061797365670e-01
9.903846950347273970e-02 9.698095238095237880e-01
3.038106224232207941e-02 4.234735973597359981e-01
8.611015317828388249e-02 8.407456946998829173e-01
6.268291270592233570e-04 8.474761944889188658e-01
8.274318011589608390e-02 8.370683930942894868e-01
7.115494981716754749e-03 1.697854271275651139e-01
2.878251576603849376e-03 9.223809523809524125e-01
9.590953095219791405e-03 1.658728023673508023e-01
1.268362222436763762e-03 2.680537014181003097e-01
8.511131812801203038e-05 7.329143187400665171e-01
4.928774669258896048e-03 7.516718680338831948e-01
1.321605428318918807e-01 6.305748113612661410e-01
1.178342495971336917e-01 7.095337508698678075e-01
2.200087738209554472e-02 9.556190476190475902e-01
4.194999859234544576e-02 8.956794069806021941e-02
3.757271483702484278e-03 2.301200052749571290e-01
6.768061720386304991e-03 9.614285714285714102e-01
7.134296156296745606e-05 8.835560625814863345e-01
2.917806614313225161e-02 9.548571428571428488e-01
3.297756256197273677e-03 5.158918047650229433e-01
9.993931970821202937e-02 6.751668891855807653e-01
9.050389190517683924e-03 8.993609125893348155e-02
3.246667409700328827e-02 5.939758339596461489e-01
2.595360047245755947e-02 9.776190476190476097e-01
1.292467934871995711e-02 5.003594352825076197e-02
2.282665568962051472e-02 4.213110136413021345e-01
3.444988351610185694e-04 6.701153212520593039e-01
2.973753646559060618e-03 1.992446608642306771e-01
5.472079603023075750e-02 9.828571428571428736e-01
6.310120613635071367e-03 8.035258455647734666e-01
9.460165555840541543e-03 1.358103858627961180e-01
2.811984629574880087e-03 7.203327922077922274e-01
7.222083927890253149e-03 7.723734222240288827e-02
9.840460699227658939e-03 5.142985926779185535e-01
6.729554853516952866e-03 6.479984726023038100e-01
3.449316149527032155e-04 4.673744645949147736e-01
4.995158065308267885e-03 9.092380952380952897e-01
6.564733037144199722e-03 4.009134540950611281e-01
2.581700659732183781e-02 8.115462252725070824e-01
1.549411204019366384e-01 9.859047619047619504e-01
1.562612793172018719e-02 5.406711127448405874e-01
5.470345592930332158e-03 3.413927757891311310e-01
1.090707522687200427e-02 3.322292993630573399e-01
2.047885631193717242e-03 2.642481910992169891e-01
6.580880209029343897e-02 8.437970868910095179e-01
4.491974617186289087e-04 8.033439490445859477e-01
1.537746981663608737e-04 6.372168689775997708e-01
1.953268665753088787e-02 8.638159024557787724e-01
3.323745856348302510e-03 2.271953932731317904e-01
1.281719659606821334e-02 9.609523809523810023e-01
6.197410302517528807e-03 5.857599634578052328e-01
4.387301785684531892e-03 1.094053416565845538e-01
3.178002984588199076e-02 7.660365899946860457e-01
2.482473254483790609e-03 3.500083654007026673e-02
2.577322977968573084e-02 9.802857142857143158e-01
2.495084808847101640e-02 9.161037064086178239e-01
1.167574460526470012e-04 8.221533947346971738e-01
1.554783862167501141e-02 9.235508768461545004e-02
1.880359812928826535e-02 7.375948628137769525e-01
4.620533428217116212e-02 4.103343465045592442e-01
1.230697168078607497e-02 5.824150986042831990e-01
5.448980911848110877e-03 9.017278617710583477e-01
1.853378517257848080e-04 4.941022819122945636e-02
2.544786748665703920e-03 4.896590980962620687e-01
1.215475951862565046e-02 3.050723149587819538e-01
8.354540414694378025e-02 7.257073449557016609e-01
2.189385764995908229e-02 9.163809523809524071e-01
9.512927061342850085e-03 8.977475867000357379e-01
7.950907885526971308e-03 9.681904761904761569e-01
4.573587374285371931e-02 9.413333333333333552e-01
4.510503564083320760e-03 3.766926276661651252e-01
1.468671979997278852e-02 1.295348613713901420e-01
5.364272746169539141e-02 9.464761904761904709e-01
7.989159419167499165e-02 5.044119073014641241e-01
5.124430802141918123e-03 1.691321334357364647e-01
1.583068988718064210e-03 9.808381537318654544e-03
9.775616685447021184e-03 6.583096407340398581e-01
1.456814448319158073e-01 9.513333333333333641e-01
5.518405715894440788e-02 6.298512876314834585e-01
1.016551152923221291e-01 6.309869600148322322e-01
1.016715327291290577e-02 2.308892693816511077e-01
1.609885301150550813e-02 7.671481509491038242e-01
3.442935825588450734e-03 1.478947147474917179e-01
3.598603527602112304e-03 7.286875412969984200e-02
5.334391075705505192e-03 2.447943474802302122e-01
2.858562502319614979e-03 4.420339272014320864e-01
6.087752724974769547e-02 4.947104940020780051e-01
5.908765976038166806e-03 3.937429325292122195e-01
5.932984414333720632e-03 4.865679951746856857e-01
7.647520674257364537e-02 9.659047619047619326e-01
4.149831758332049592e-03 9.733333333333333837e-01
6.969875221942894994e-02 8.419554662648585097e-01
1.423568809182103880e-06 3.112822836429542384e-01
6.859709727964273529e-02 7.975183750889117684e-01
6.517303415669353783e-02 8.938028687017285367e-01
3.218210847304272312e-03 1.041164158277683577e-01
7.678830787799240110e-03 4.400779896013864989e-01
7.792968089661790609e-02 7.434265818225477274e-01
7.030637470931225264e-02 7.577751196172248793e-01
7.796862948228290915e-03 6.897862232779097269e-01
1.395402866616268778e-01 9.342854475870437936e-01
4.062535391043008886e-04 9.457142857142857295e-01
7.509087707778121061e-03 8.530671561878537812e-01
3.492039624728181680e-03 4.199549947761793689e-01
4.995808994053224303e-03 8.915148822745446733e-01
1.457890371204350818e-02 9.141904761904762200e-01
1.522660413820000648e-02 6.543193970237711765e-01
1.727304020295179210e-01 8.557078402996509681e-01
1.015065598746312837e-03 3.150767742715512298e-01
2.072137420437212326e-03 7.518009654660230412e-01
3.205047816627450419e-01 9.864761904761905065e-01
4.406843389373142801e-03 2.955879373757029985e-02
2.038063867254428715e-02 5.507741591030432815e-01
1.938190849994641252e-01 9.629523809523810041e-01
9.370116959286264521e-03 6.116637639038775831e-02
7.684759614854437537e-03 4.848044954343245228e-01
4.587133699971846293e-03 9.292380952380951964e-01
8.024167171885377911e-03 2.892957746478873049e-01
5.940063792708740430e-03 5.666295884315906140e-01
3.045854473554670400e-02 6.805137467389122952e-01
7.508000582415196716e-03 1.219844607266415831e-01
4.646573412906492007e-02 8.962407357799803131e-01
1.758197805324871951e-02 2.705073494547178825e-01
7.705289666183254109e-03 5.727863582360751549e-01
1.083144992490737979e-02 9.525714285714286245e-01
1.383500762962678460e-02 9.283067802889959363e-01
4.262003283902113249e-02 8.915287417689979899e-01
3.695243329270259114e-02 3.786990759052173416e-01
1.815106036109557716e-02 9.390753664268670919e-02
2.014837240976036919e-02 8.507285665875974345e-01
5.285938261228062540e-02 9.655238095238095619e-01
1.084397668690475769e-01 8.265038518275692470e-01
6.772104722331377148e-03 1.567609885231876776e-01
8.177437525620050163e-03 4.514357924092552987e-01
3.111349106944777052e-03 5.135420861860652275e-01
9.674208010378520747e-05 9.800952380952381304e-01
1.209251101127401104e-03 3.177857824574366608e-01
2.140560509460888959e-03 6.503634740466777142e-01
4.946470426630013122e-03 9.096190476190476604e-01
2.224806838093183053e-02 3.819383259911894313e-01
2.067618488223030293e-02 7.323739966736567686e-01
9.186077390846373995e-05 1.197569086113977749e-01
2.929724237889221213e-03 1.247002121575500472e-01
1.287479119998033439e-03 1.059253997138992487e-01
1.188529187985766650e-01 9.272491669751943277e-01
4.539766517571925189e-04 6.419490198534477665e-01
8.175134420862881571e-03 8.288717359172277366e-01
3.703809987636248790e-04 6.658928133358064938e-02
2.812744115474364280e-03 2.967840822003349199e-01
5.004736418109367868e-02 3.549856184084371757e-01
9.888955522203026968e-03 5.032355202460276900e-01
3.009527360871480824e-03 5.860491709548313333e-01
8.859709311071908150e-03 8.716239612188365626e-01
4.838579349589858247e-02 4.656302255163374815e-01
4.718056459827899701e-02 9.143326338837697298e-01
8.016119063615677331e-03 1.712159599725927017e-01
3.750836514423108291e-03 5.065267780895449379e-02
2.259731716890439612e-02 8.971628031862525221e-01
3.407606819219616279e-02 5.291435676907931818e-01
2.306094931331743869e-02 5.929121007227792228e-01
9.830889709309534319e-02 9.446856711346044433e-01
2.105053893966027725e-02 7.689676144138665181e-01
1.950891344166267791e-02 5.323585439942336572e-01
2.472072077440286980e-02 1.733371386361347022e-01
1.016050843416096451e-02 7.202063605739900121e-02
1.308648584409937733e-02 3.453868651954267732e-01
1.945002000730625125e-03 8.557825218860389827e-01
1.371614032846952538e-03 3.308364891958119614e-02
3.773914917185143113e-03 8.016535495667381772e-01
1.588279856247632588e-04 1.866241474001240075e-01
1.358824169130589399e-01 8.485844287158745836e-01
1.596074656619612042e-03 7.775474161099592552e-01
3.310250175442255305e-01 8.272884283246977333e-01
3.930986796924877680e-03 1.025754841697947561e-01
2.950634894704571853e-01 9.936190476190476240e-01
3.290563393033488822e-03 5.730846774193548709e-01
8.077876841739986200e-03 4.202437945045661150e-01
1.385831586482780542e-01 8.293285055957867469e-01
2.877203589851823362e-04 5.918121363258520562e-01
4.295636530836879040e-03 7.786923076923076836e-01
1.586384583005874538e-02 3.902257319526186152e-01
8.821330613677043700e-03 4.854513251945094532e-01
4.468788913980091537e-02 2.707004704652378191e-01
6.195795819301364417e-04 5.386592530423836012e-01
4.881117350285737837e-03 6.016188632764385424e-01
2.352033375044880036e-03 3.306487695749440459e-01
1.136375410733686531e-02 8.947227669816366635e-01
7.797117256999109604e-03 7.069975870389521022e-01
8.568017851068938234e-03 8.848661028893587410e-01
2.429505005799634091e-04 6.961208376244421014e-01
1.528376523969711279e-03 1.363169572107765515e-01
1.488463580375315801e-02 9.679999999999999716e-01
2.548393804622069853e-02 2.326887640698887816e-01
8.498605904825969060e-02 7.868572316296411628e-01
8.514980085311294551e-05 6.759493670886076444e-01
2.300856791562498962e-02 7.610479560340284166e-01
6.916498735212655603e-03 6.978116210468546798e-01
7.186500356888783636e-02 8.867374005305039830e-01
2.232132878975272294e-01 8.893116262608388167e-01
1.542745681987458921e-02 6.754892205638474145e-01
2.321724201657589769e-03 1.985150671439665226e-01
2.324104048478718432e-01 7.878079201746179816e-01
1.783835238481979498e-03 2.690274035283949372e-01
1.279625316020572418e-02 2.252409613199208849e-01
1.717801778808908386e-02 2.319802662603837884e-01
3.695661121849931879e-03 4.547469041929176892e-01
6.431210655441185406e-03 8.626660951564508739e-01
2.707670299573409697e-02 7.523823594592597974e-01
6.188971991753493274e-02 1.671657153551043273e-01
3.086157830138278602e-01 9.974285714285714421e-01
5.719195127742868418e-04 1.931120414673046237e-01
3.488873664266536889e-02 6.446025947852374038e-01
7.123848164425961027e-03 6.489632362294873724e-01
4.881575405850700072e-02 8.119854890470210584e-01
4.148000367742763483e-01 9.894761904761905091e-01
9.770950140040302739e-03 4.444107452339687847e-01
9.021162975028612641e-03 1.996041843370087721e-01
1.404044387220916915e-02 1.967722830915013266e-01
7.291363021013598338e-03 5.457072428803692032e-01
2.341279468949869318e-03 3.373478415291724652e-01
9.482890111723591212e-03 3.976261127596439349e-01
1.591685433967759619e-02 9.330476190476190146e-01
1.196822244161483903e-02 1.152238623389332944e-01
1.197694037767356619e-02 7.885963545723633228e-01
1.629363584677552823e-01 9.592380952380952230e-01
8.310369139515694226e-02 9.770476190476190537e-01
6.837332246394529564e-03 8.484797439568769750e-01
1.508776614719465952e-03 9.754285714285714226e-01
7.641206454525238667e-02 8.938651945507969376e-01
2.269376393805580625e-03 4.510952071134244346e-01
2.031436502816939826e-02 6.494568690095846586e-01
2.341717894953334322e-01 9.647619047619047095e-01
1.202916664114638310e-04 1.203220758899465337e-01
1.598143493675628357e-01 9.882857142857143229e-01
4.588568749596914388e-03 7.355550746591646982e-01
3.511147924389341202e-01 9.937142857142856611e-01
3.805036027571063843e-03 5.389901303600902471e-01
2.839993923315918046e-04 9.160000000000000364e-01
1.615483848369493819e-03 7.908970462161951653e-01
1.705725557272180391e-03 2.899067049415624334e-02
7.549029165511970084e-03 3.960746951219512035e-01
1.367082695866752573e-01 6.959538366421652578e-01
4.880171208853617548e-03 3.617185040058776280e-01
2.252550188320204348e-03 4.859453032104637527e-01
1.010958013786665277e-01 9.344721366563987219e-01
3.323577391517938684e-02 9.785714285714285365e-01
1.029293975569080810e-01 9.886666666666666936e-01
1.308376953496132727e-02 8.784173290243689758e-01
5.247769357582876548e-02 5.365169997404619640e-01
1.777797042548281536e-03 9.903809523809523618e-01
5.182089029367885347e-02 8.997221973295098651e-01
2.111859325448887589e-02 1.666641407635300054e-01
5.275272204034245349e-04 8.943103908823791803e-01
3.855944207091620800e-03 1.245365853658536581e-01
8.299860497227893458e-03 2.025669748808597015e-01
4.883013476849271117e-02 8.007593134540852420e-01
1.132459750963490941e-02 3.050051372376339498e-01
1.220417597418989725e-01 5.689836610357241753e-01
3.046573483690739274e-03 9.455238095238095442e-01
7.871527728988223643e-03 7.519115136218543771e-01
1.212084708502781348e-02 6.161867232494695479e-01
1.481041306707358294e-03 7.945721233037885689e-01
4.144247562736452090e-02 6.201280878316559608e-01
1.341553527087689353e-03 8.579962450930193052e-01
5.513875672343844514e-02 9.783809523809523512e-01
9.310741259456722929e-02 9.650476190476190430e-01
1.919013054582253269e-02 5.037825174483869795e-01
7.500749210600347622e-04 8.395162487015878083e-01
1.874411633918987054e-03 3.831802944177233883e-01
3.419725137954263139e-02 9.617142857142857437e-01
7.164655176775906872e-04 4.248835879421615780e-01
7.969512220787735093e-04 7.617331230757677929e-01
2.786294904249362811e-02 4.033515652275107555e-01
2.003224344155525236e-02 6.215407172093591059e-01
3.097076654099536807e-05 1.300537382334908121e-01
1.402534439041562900e-02 8.311849281110560428e-01
6.921385977126975203e-03 8.966129182905809014e-02
5.982071916930556399e-02 7.878220140515223013e-01
3.663283971790931570e-02 8.461603162587265636e-01
4.275592786961956993e-02 8.374105508404060538e-01
1.521900424757940129e-01 8.926533523537802939e-01
9.042493163233925046e-02 9.553333333333333677e-01
1.697238062292534544e-02 2.389546864738784915e-01
4.551523594571311483e-03 8.548722896460671239e-02
4.530213270995035041e-02 7.762763915547025162e-01
7.141672327366316514e-04 7.399089975047702383e-01
1.514960304335520938e-02 7.410013928597609656e-01
4.050762631059539112e-03 2.613031075656981339e-01
8.177303538516733639e-02 6.158239644081043851e-01
8.935177199670435444e-03 8.724014960424458787e-01
4.419055311781544017e-03 7.972426907535060669e-01
1.624148581090943330e-02 5.964372751537657669e-01
1.962933293302822346e-01 9.034929780338494254e-01
5.266645696216830201e-03 2.931199539596372056e-02
7.877907687778115675e-02 9.935238095238094758e-01
1.551552894289262748e-02 7.386695906432748648e-01
3.158340978753929398e-03 2.086204133952892226e-01
5.571063765912474298e-03 9.760952380952381269e-01
1.315634122078733134e-02 9.191493262443853896e-01
1.569391597300040433e-03 2.904605170619179999e-01
2.251285738357397190e-02 3.031801922646993330e-01
3.107306003719829263e-02 1.892701476206704869e-01
9.173688097660249075e-05 5.658088217452283269e-02
6.673589691329497031e-02 8.524701296500296621e-01
8.965496171495188375e-04 2.587979290162827350e-01
2.210099609912463403e-01 8.967218405643413437e-01
1.296704677265029526e-01 9.222764527120360656e-01
8.157101314025184521e-06 3.288737899104082762e-02
1.044619127630417622e-03 8.753704026494684154e-01
1.050524477477579773e-02 3.645341195694646874e-01
3.106886772043578049e-02 2.542144136627978446e-01
3.645140945606928969e-03 2.123356926188068872e-01
7.359744115535927708e-03 9.445951859956236429e-02
3.884889340195530043e-03 1.064894464161071225e-01
3.357821345489529069e-02 7.547732696897374582e-01
2.838872136931906709e-02 3.813258089340026968e-01
1.295560570879458577e-02 8.188682309003816329e-01
1.062445356474100207e-04 5.781320991959087302e-02
1.252283594679556161e-02 3.070950468540830092e-01
1.107051416920878939e-02 1.352700140664179485e-01
8.485781526538260441e-03 7.115425195188858076e-01
1.590876614832869088e-02 8.311784567240385613e-01
1.357537011468762551e-02 7.515583259127337490e-01
5.018812368648157239e-03 9.833333333333332815e-01
2.724199709817451964e-01 9.880952380952381375e-01
9.509762587017592250e-02 9.305697555534900856e-01
3.338890926293232309e-02 8.315033435152315855e-01
1.429895181268509285e-01 9.077647911570173589e-01
4.428714738941299037e-03 4.479166666666666852e-01
2.228893189367375238e-01 9.837142857142857633e-01
3.211311854713065519e-04 1.808503435902643897e-01
8.699921046726274325e-04 3.969486184235809789e-01
1.593424632561974211e-02 6.714844526950871639e-01
6.409952934670701263e-02 9.877142857142857668e-01
2.860598470673123526e-03 8.966795887409404475e-01
5.436513064482011853e-02 9.179562311143668607e-01
1.828740529706152779e-02 3.056642335766423524e-01
6.538724737873446990e-02 4.019718639180078767e-01
8.736993299273218549e-02 9.057984104046242768e-01
5.644725233227975737e-03 8.444524190128209484e-02
5.370029142756645169e-03 6.760667157880635436e-01
1.523809317738660137e-03 9.619999999999999662e-01
2.041795796797308063e-02 8.985585101620556792e-01
1.528910459557192292e-03 6.551566430368167826e-02
4.073470165566049905e-01 9.699999999999999734e-01
1.907458486272694820e-01 8.905459387483355416e-01
1.192199550632689654e-02 8.608844610737952374e-01
4.780812790558285671e-04 4.140708702035633682e-01
1.116718732670076743e-02 1.210632955997004850e-01
2.328067510814694693e-02 2.385930279510072305e-01
1.818702691877727706e-01 9.428840716305372238e-01
7.685300778276791915e-03 9.403809523809524284e-01
3.085534012088638964e-02 2.696041236034433242e-01
2.373428099073403091e-05 8.796426068675543553e-01
6.147860312737050970e-02 6.198337149054102824e-01
4.001127647162074953e-03 9.241904761904762289e-01
8.424682377040899547e-03 5.145698657384385477e-01
2.909931618106607540e-02 7.378394075794976192e-01
1.663575915727492083e-01 9.136893911775428867e-01
8.244847409383959267e-04 2.555031446540880768e-01
7.072246770350898437e-03 4.837648606738405022e-01
3.263893240822261354e-03 8.340224942110486817e-01
2.962155344360106399e-02 9.436190476190475795e-01
1.436574805456385454e-02 8.378108625135157750e-01
2.971597293828342340e-02 5.193314538864277630e-01
1.072085957751602384e-03 2.168525154651558540e-01
2.304577388423582548e-02 6.857759492817158131e-01
1.428790860016125597e-02 3.140671483212919557e-01
6.970451523272532847e-03 3.545306233430766119e-01
5.293861423460825832e-04 2.206076895617663791e-01
2.673702834374403620e-02 9.878095238095238040e-01
1.750330698361118043e-01 9.143378995433789624e-01
2.044518638760195461e-01 6.397772075849552653e-01
8.141189443193724840e-03 2.724374885689650472e-01
5.356409544426980751e-02 8.990866762177650573e-01
1.133189294174807328e-02 8.350944338131292000e-01
1.339377652945750868e-02 9.426666666666666528e-01
3.815198601399922423e-02 3.622232201457736278e-01
1.141572384323027989e-02 9.742857142857143105e-01
7.471430875902364786e-03 9.240320542504847079e-02
2.285048455378540511e-01 8.808604038630377664e-01
9.585447070540992209e-02 7.217515129939480190e-01
1.792462844575911166e-02 7.336458708979444188e-01
1.332908617830365627e-01 8.806598806598806561e-01
1.878940922856459916e-01 7.335258029592205409e-01
9.089672421216842685e-03 2.949114422265954327e-01
7.704142836180688904e-04 6.565091610414657275e-01
3.809500723273696421e-04 8.951591334581439074e-01
1.319216806547138937e-02 9.003642334937590752e-02
6.162795772928969518e-02 7.968158890290037988e-01
2.114401343166480429e-02 9.187619047619047796e-01
6.801345397425339473e-03 5.670200366320696794e-01
6.826656940873737645e-02 8.706045383682660121e-01
8.147516619071686755e-03 9.545714285714286262e-01
2.316192047348504361e-03 8.041902334103401273e-01
4.200994407384274487e-02 9.331717774256687026e-01
1.826807916769014606e-01 8.833187006145741815e-01
1.881640361133864745e-03 8.419160675472329158e-01
7.249775262780341900e-02 7.808494208494208833e-01
1.163460415335395778e-02 7.907451809890833627e-02
4.725499754197624684e-03 8.322086899275839000e-01
7.776389224017390663e-04 1.964183585930797948e-01
3.880731634825094947e-03 1.310856338932013809e-01
2.510813508644001678e-03 9.142857142857142572e-01
1.165221690370298567e-02 7.854257302672467134e-01
1.171374294374958047e-01 9.853333333333332833e-01
1.386744605783914218e-03 2.857415225384720148e-01
3.964942345774909171e-02 8.583957765667574735e-01
8.072347499666890282e-05 3.055122655122655129e-01
1.338177887204808174e-03 7.231592982159107397e-02
6.893771420074910894e-02 4.961303658126231531e-01
1.600330703704005292e-03 7.868935633381783645e-02
2.075671158367099062e-02 7.691256830601093109e-01
2.075039481210156148e-02 5.863883427778420199e-01
6.068167713287856042e-03 8.609504455213381480e-01
3.710049077542735673e-03 6.836005929120064772e-01
2.877235172740386648e-01 9.854285714285714315e-01
1.160996465748140218e-03 4.893362089623771727e-01
2.285571146328544551e-02 6.753912753912754141e-01
9.505778784480953605e-03 7.104320337197049806e-01
7.234557989191823038e-03 6.852694056887381757e-02
6.246650413008424628e-04 8.305628703094141141e-01
9.232716429312114170e-02 7.571011017012665434e-01
1.211183551850308904e-02 5.910196987253766299e-01
6.394079531791769036e-04 1.275886418095315278e-01
1.720216801562614584e-01 9.583809523809523334e-01
9.713850733670605087e-02 9.216029479502533261e-01
2.498765147717297230e-05 7.038821490467938036e-01
1.693918347497218486e-03 2.253465171713604775e-01
1.191299904626050288e-02 2.807172961799683231e-01
2.490228157931890715e-02 9.253333333333333410e-01
1.767530219087071848e-03 4.566739219954115137e-01
1.484061378022311639e-01 6.455325914149443456e-01
1.999824445988813027e-03 9.247619047619047850e-01
3.786327541301875207e-03 7.644074214312760462e-01
2.836374689584798478e-02 6.124913197143538185e-02
1.303367368626239808e-01 4.712150567395516076e-01
1.058670601978160819e-01 9.895238095238094722e-01
1.205142057377842036e-03 9.650476190476190430e-01
1.100746016052215216e-03 7.674634681983275586e-01
1.222395822710015123e-02 9.199485908381529464e-01
1.184606594295822563e-03 3.497420535862872382e-01
5.724365653019763620e-03 5.784732911464568472e-01
9.326997879027040805e-02 7.139816267084920787e-01
2.471665286479595228e-02 7.641630738975871973e-01
2.006581332134774187e-02 5.995793655430273761e-01
5.555037086608485657e-03 5.669399641095625164e-02
7.017541460960003861e-04 8.814243115242940130e-01
3.732916884779247102e-02 7.502043849869937109e-01
2.469909642314163656e-02 7.542082526441233892e-01
3.838684699439885717e-02 5.682210708117443332e-01
6.943082952319614386e-03 3.527958299485512983e-01
1.518448481685368522e-02 1.463931348887101136e-01
2.332432142975594119e-02 9.523809523809523281e-01
5.788981723926610312e-02 9.159740615581332124e-01
8.631091237785744677e-03 4.350767953507679309e-01
6.517324482124177074e-03 5.254788579689193551e-01
1.130511218266344077e-03 5.172448365750952348e-01
1.200188690802443149e-02 7.153130287648054031e-01
2.116883332055072200e-03 7.180358027311964930e-01
9.279455699544982093e-04 7.902026762657484715e-01
5.874051877233903444e-05 3.349376852707742214e-01
7.052209492655573710e-03 9.711428571428571965e-01
5.490398581234506338e-03 7.467168363582705748e-01
2.455700135366784345e-02 5.414505029115934676e-01
7.722207369220867234e-04 7.662298538936587189e-01
5.920766877231348202e-02 9.492380952380952142e-01
4.720464834608003452e-02 7.459967680329072648e-01
1.999990699429472774e-03 9.112380952380952914e-01
6.986412015002397332e-04 2.828573662345084880e-02
7.678865310831595702e-03 1.287173692732419272e-01
1.719663903392812943e-01 6.645648604269294157e-01
7.189947717196686072e-03 3.999084703100568294e-01
1.061427115880062555e-01 8.290121430915654566e-01
3.044187680097905704e-02 9.592380952380952230e-01
6.181452603166842467e-03 7.398439209393917748e-01
1.414767813900577077e-03 9.799047619047619451e-01
1.650256612900203451e-02 1.173016062903067952e-01
1.429436664882536567e-01 6.738914954073877972e-01
5.413987135301810000e-02 9.146274653031409851e-01
5.563511801757040770e-02 9.832380952380952444e-01
7.570221098895647772e-04 8.961607142857143105e-01
6.494209575293078502e-04 2.590779172362371319e-01
1.522862810165366695e-03 9.323809523809524213e-01
2.620310878000345865e-03 5.593959548601646903e-01
1.410062008848349258e-03 6.385289398988028831e-01
2.050584168388217277e-01 6.788813242557736327e-01
1.750628020312560915e-02 8.135661409719987525e-01
2.034939577957822765e-02 4.410046479894247362e-01
2.972417394715634945e-02 5.340125553154265736e-01
2.564863522709913239e-03 8.909010208610741444e-01
1.757511428188330768e-02 7.920294971365811065e-01
1.216149408061243352e-02 9.309736157562245040e-01
1.308081843772867028e-02 6.944501331148883461e-01
1.137712328351970885e-02 7.667651739031597913e-01
1.571375531200694120e-01 9.829523809523809108e-01
1.425298809085032668e-03 3.335428798305982157e-01
1.399067960967705082e-02 2.367483144537013973e-01
1.198201777657646218e-02 7.684594348222424376e-01
9.413591050893900872e-03 5.470245415174036507e-01
3.633683040680807386e-02 9.740952380952381251e-01
6.034047062365132871e-03 5.701455904501590011e-01
4.059629608468680317e-03 7.319333816075307420e-01
7.478956217116247696e-02 4.239409630203449519e-01
4.181114362225273051e-02 6.666448702020532080e-01
1.591295365405598697e-02 4.792718514058085244e-01
3.784794283267273098e-03 6.339695129507993965e-01
5.855178535267170810e-03 9.271428571428571574e-01
1.212548670439389693e-02 8.556113332766102086e-01
8.820969379945109781e-03 6.181740873473849929e-01
2.731809994163914360e-02 8.516167259184018734e-01
4.880337495566926254e-03 6.186889986745390813e-01
1.509890890446993761e-02 2.742753152216300672e-01
4.253031887393045329e-03 4.977975677487311845e-01
1.244128829855517676e-01 9.140411582589692552e-01
6.744363503159625517e-02 7.962743705106953840e-01
1.127165238573887840e-01 9.763809523809523494e-01
3.997677590341233191e-03 5.194962710639725589e-01
8.873568965204225653e-03 6.232396512833018321e-01
1.799697702015789092e-03 1.100482702346660957e-01
5.584015043931331128e-03 1.116666845499318661e-01
6.349665997218907620e-02 4.443916760210689931e-01
9.009448499694780108e-03 6.468359226979916166e-01
