ID,H_em,P_cl,T_ICM,T_cl,Z_cl,beta_cl,chisq,cloud_Rin,cloud_Rout,f_cl,grid_rnd_seed,id,n_HI_ICM,n_HI_cl,r_cl,r_gal,sigma_cl,sigma_i,vinf_cl,zeta_Z
2010,1375.495,0.6912611,3526071.0,29108.45,0.0308432761637,2.24,576.241123175,0.0,5000.0,5.33400929298,123456,2010,6.034246e-07,0.746434,44.47874,5000.0,47.3274,25.05073,25.6177,0.0113108703828
2011,2847.191,0.02968468,7110908.0,10093.74,0.410265941825,1.93,1380.26369594,0.0,5000.0,5.22121591306,123456,2011,5.24555e-08,0.03895288,93.59781,5000.0,18.41784,98.42637,641.1722,0.000299311568401
2012,648.8566,0.4940793,49696870.0,13955.56,0.739105937594,2.08,608.802212486,0.0,5000.0,1.96006684054,123456,2012,3.035251e-07,1.872442,131.7464,5000.0,28.95664,29.40411,738.0746,0.00103030168992
2013,1576.999,0.2706078,370262.9,38551.99,0.0390396398257,1.71,2465.00615273,0.0,5000.0,0.943585016171,123456,2013,1.811984e-12,0.03505414,30.80908,5000.0,10.01448,22.30677,393.442,0.000637011278909
2014,2142.406,0.9691219,9831823.0,14910.38,0.0658599595707,1.58,214.712206408,0.0,5000.0,5.57946723916,123456,2014,2.087423e-10,2.005478,166.1496,5000.0,88.61195,7.039292,199.0738,0.000213842700195
2015,1288.098,0.1364887,7597814.0,5993.064,0.325976771853,1.89,559.530142742,0.0,5000.0,3.72063471211,123456,2015,1.265031e-11,0.7912211,33.49235,5000.0,34.549,67.17125,212.2018,0.0609609962074
2016,530.3051,0.3579045,21773240.0,48293.8,0.14905635156,2.18,1784.86790002,0.0,5000.0,5.57994147037,123456,2016,1.18808e-08,0.1518627,49.51851,5000.0,47.64386,26.94535,656.5297,0.000747257607801
2017,1491.765,0.04982245,47046320.0,5874.686,0.161797382855,2.45,945.715911308,0.0,5000.0,3.20737139702,123456,2017,1.177113e-12,0.1287739,81.79379,5000.0,15.42705,30.70993,637.7393,0.000447598781335
2018,2284.334,0.007312089,2694940.0,12371.53,0.104986014967,2.44,230.042584036,0.0,5000.0,0.913790366148,123456,2018,1.151155e-07,0.09148709,157.1521,5000.0,23.39778,77.02324,126.5133,0.000620644580116
2019,1081.969,0.2175276,1164462.0,15048.09,0.282625266226,1.4,1212.60801248,0.0,5000.0,4.7971679309,123456,2019,1.427944e-07,0.2060751,79.24277,5000.0,8.313791,20.07873,774.4721,0.0168948495116
2020,946.6489,0.7344153,15192300.0,15144.9,0.174833170225,1.83,679.451578153,0.0,5000.0,3.08665592168,123456,2020,2.479628e-09,1.84949,158.5235,5000.0,43.53586,83.57425,696.8732,0.0832066759014
2021,2211.944,0.2307783,1149318.0,10371.33,0.388766861473,2.09,317.666305948,0.0,5000.0,6.03015027433,123456,2021,2.092872e-09,0.3684509,102.1931,5000.0,35.99244,61.59416,605.798,0.000835442827827
2022,2019.769,0.6507027,19279140.0,30859.91,0.408287899913,1.18,1244.29106509,0.0,5000.0,4.9403759899,123456,2022,4.617733e-09,0.06776216,196.3324,5000.0,21.1615,54.92919,651.5539,0.000271392771836
2023,1566.138,0.8014046,1930579.0,14044.79,0.0301978806519,2.42,1022.32679624,0.0,5000.0,5.22603107986,123456,2023,3.118237e-07,1.452239,188.6881,5000.0,73.355,55.21115,671.4614,0.095489324944
2024,1684.355,0.4531326,1413793.0,11513.75,0.0314633862249,1.7,579.942262484,0.0,5000.0,4.66008903723,123456,2024,1.418727e-12,2.421056,161.4044,5000.0,92.86271,45.30019,491.5781,0.0020855887967
2025,1026.96,0.5684,36470400.0,5652.371,0.0547508768679,1.22,878.48461346,0.0,5000.0,3.22782165741,123456,2025,9.292252e-10,0.1424958,58.89597,5000.0,30.10845,10.778,665.1557,0.000388179317358
2026,1332.106,0.05879664,19013090.0,12768.19,0.870656645482,2.28,385.87378747,0.0,5000.0,5.10507034073,123456,2026,1.364305e-12,0.5212158,86.04688,5000.0,5.950781,82.96958,706.1569,0.053348047883
2027,2372.834,0.527556,4796308.0,22149.44,0.26013483409,2.07,62.8261308398,0.0,5000.0,5.00606264565,123456,2027,2.624445e-10,0.08854289,88.6989,5000.0,70.64834,95.91705,44.74429,0.00907099053628
2028,2734.099,0.2624919,5715670.0,33690.84,0.0945067910745,1.29,175.119660077,0.0,5000.0,1.64168207055,123456,2028,3.745463e-08,0.1549313,132.7046,5000.0,44.65472,73.74811,551.3075,0.00382526637368
2029,1376.179,0.4412692,48417030.0,21000.11,0.0321972100406,1.95,508.853183998,0.0,5000.0,2.02512690313,123456,2029,2.267796e-10,0.1068546,59.66165,5000.0,30.7926,94.17911,791.291,0.00138422161324
2030,2187.527,0.7988906,7561750.0,43783.41,0.130356743139,1.53,152.334808731,0.0,5000.0,4.573601537,123456,2030,9.590487e-09,0.1894192,53.04091,5000.0,79.49246,27.34424,158.2688,0.00494849140712
2031,2376.649,0.9135948,12982460.0,16996.94,0.031273299111,1.34,2744.07009657,0.0,5000.0,7.78366353474,123456,2031,6.717299e-10,0.03250124,80.42768,5000.0,14.93025,11.14516,768.303,0.00170433293407
2032,2649.701,0.4818194,8175706.0,24801.6,0.116553337708,1.55,298.395464842,0.0,5000.0,2.13923479986,123456,2032,7.996227e-09,0.6894972,32.66335,5000.0,24.30288,84.20061,482.369,0.000192897444312
2033,667.7538,0.5743766,1254787.0,34349.91,0.161290546842,1.76,1862.24392809,0.0,5000.0,6.66017028462,123456,2033,9.082665e-07,0.2114468,50.94823,5000.0,76.89648,34.783,694.2006,0.0167734826917
2034,2827.507,0.5265977,9140572.0,18735.34,0.033473256852,2.25,628.260423959,0.0,5000.0,4.01670505334,123456,2034,1.815812e-10,1.079828,156.9121,5000.0,46.02103,20.45846,471.1794,0.000321165570892
2035,2723.863,0.3822142,603849.2,30521.76,0.0817094120538,1.31,992.393330548,0.0,5000.0,1.06153749257,123456,2035,2.791642e-11,0.4131245,117.8887,5000.0,80.20525,31.51552,382.9665,0.00103715408245
2036,598.8246,0.4888921,401419.7,9991.072,0.165375303273,1.16,1600.9485422,0.0,5000.0,7.02364509186,123456,2036,7.971944e-12,0.793838,117.6851,5000.0,10.69584,30.19619,475.9934,0.00217642238686
2037,1399.214,0.642361,46968730.0,14661.42,0.124070563071,1.37,685.163484824,0.0,5000.0,0.847041996007,123456,2037,5.543818e-11,0.03608233,165.0395,5000.0,30.45425,78.78057,574.4519,0.000868685536855
2038,1725.094,0.9163087,4830869.0,15280.47,0.0689563172393,2.0,597.120979674,0.0,5000.0,3.29286405972,123456,2038,1.620392e-08,0.5087705,106.2621,5000.0,79.46995,58.75084,504.1294,0.00034327852347
2039,1820.611,0.1990501,11974010.0,40938.72,0.0485193690263,1.33,2071.91229276,0.0,5000.0,0.846047349556,123456,2039,4.386942e-09,0.06794198,192.5847,5000.0,56.02679,26.21411,608.9758,0.00112912251889
2040,1845.186,0.8598592,1166542.0,6614.713,0.148349007346,2.33,517.719961781,0.0,5000.0,4.1987437391,123456,2040,3.672373e-10,0.2982963,148.2614,5000.0,91.13843,84.21298,302.3713,0.00235848159104
2041,539.0994,0.1881623,825284.0,47443.19,0.102809973212,2.22,3824.85331271,0.0,5000.0,6.49522307353,123456,2041,6.015459e-08,0.03559856,87.6034,5000.0,98.35166,83.22381,728.4649,0.0010419847293
2042,1198.685,0.9511755,2420512.0,9592.612,0.0630177741715,1.73,440.833379333,0.0,5000.0,3.31949826383,123456,2042,2.287054e-11,0.4706661,144.5421,5000.0,37.1972,65.2806,156.2726,0.000127641237121
2043,1038.086,0.4678066,1546715.0,5400.733,0.879321052548,1.4,273.527967203,0.0,5000.0,6.94449200425,123456,2043,3.586048e-07,0.9669143,76.80389,5000.0,18.79593,80.62257,269.915,0.00228790365476
2044,621.5856,0.6899981,10127160.0,26650.0,0.738100597704,2.35,721.864626172,0.0,5000.0,3.29226292551,123456,2044,1.099514e-12,0.1568167,104.4988,5000.0,96.17817,75.16105,587.1748,0.0364444572441
2045,1779.45,0.3679669,2622704.0,21915.28,0.661915074343,1.16,1680.39529879,0.0,5000.0,1.61939159678,123456,2045,1.828246e-09,0.2958517,145.0658,5000.0,39.23242,10.48696,695.1115,0.0608686529358
2046,702.8295,0.50679,7996213.0,14403.9,0.412874897955,1.97,187.473710176,0.0,5000.0,5.23079991964,123456,2046,1.324257e-12,0.5974059,46.89121,5000.0,81.87829,71.23745,161.396,0.0727309923775
2047,1537.627,0.7831298,15943080.0,12362.79,0.0371377083431,1.17,2120.34196243,0.0,5000.0,6.22485608243,123456,2047,1.440844e-12,0.9090052,199.5413,5000.0,9.427108,90.06107,118.9741,0.00102828940057
2048,511.3599,0.3877936,2531304.0,29030.56,0.309922650975,1.54,335.217500735,0.0,5000.0,1.80026314525,123456,2048,2.685472e-08,0.3874257,36.82947,5000.0,62.62012,57.58936,79.16762,0.000153129695387
2049,1295.632,0.02434849,1600089.0,5428.372,0.0356395261194,1.18,1829.59405508,0.0,5000.0,3.41040103459,123456,2049,1.026501e-09,0.1870682,130.8341,5000.0,9.489183,39.1552,99.49303,0.0799136306777
2050,2971.213,0.1067545,8051448.0,5322.939,0.0360107626997,1.46,625.711924389,0.0,5000.0,2.4999084921,123456,2050,1.343051e-09,0.05148894,122.8036,5000.0,84.04082,19.47315,341.906,0.000402752726357
2051,1951.35,0.472964,1930728.0,23859.84,0.0407058537075,2.27,828.150905605,0.0,5000.0,4.37489325649,123456,2051,1.281163e-11,0.1753692,186.7795,5000.0,35.62489,72.64482,194.0809,0.0398802253828
2052,2475.516,0.3120993,34155690.0,9854.543,0.0961423302061,1.5,467.186814968,0.0,5000.0,3.04079769444,123456,2052,5.067072e-12,2.249389,112.2159,5000.0,7.049053,66.97598,534.072,0.0906235735397
2053,776.0427,0.9968216,678861.9,8187.338,0.0337941764192,1.8,252.853219326,0.0,5000.0,1.225836747,123456,2053,8.880657e-09,0.06757904,178.0586,5000.0,96.04252,78.17018,228.556,0.000641362236125
2054,2873.099,0.4895189,19443720.0,6866.945,0.0547665853227,2.35,337.532085059,0.0,5000.0,2.76744345155,123456,2054,1.486811e-09,0.8173115,30.03663,5000.0,92.63863,63.04358,361.255,0.010880696705
2055,2403.354,0.3053139,2160179.0,32222.28,0.43057294442,1.62,862.990182557,0.0,5000.0,4.95668541641,123456,2055,9.614986e-12,2.769972,58.9608,5000.0,92.3217,10.33774,654.9008,0.000868729221189
2056,2861.3,0.9596645,555457.5,7171.689,0.0923823643198,1.64,954.695706917,0.0,5000.0,7.73532367778,123456,2056,2.768654e-11,0.04140878,127.2083,5000.0,10.31309,26.25637,62.22703,0.000243669467789
2057,2330.914,0.8175377,1225442.0,28534.41,0.617252567266,1.63,221.720490908,0.0,5000.0,6.38633422568,123456,2057,2.2665e-08,0.7009693,45.66214,5000.0,83.86623,42.05834,758.1871,0.000187113544812
2058,1539.435,0.2828357,1049599.0,15400.22,0.21860788306,1.27,323.027737424,0.0,5000.0,6.69955099353,123456,2058,7.804337e-11,0.5647198,180.4317,5000.0,38.21713,47.39956,180.1739,0.00257937744016
2059,1733.444,0.8357275,711447.2,6419.52,0.818260128995,1.11,1618.73385403,0.0,5000.0,1.27867596717,123456,2059,6.297549e-11,0.1218803,159.9375,5000.0,30.36062,97.1126,97.73394,0.00092672912472
2060,2809.784,0.8570349,2227248.0,5242.692,0.842862139406,1.95,196.648337614,0.0,5000.0,3.24877491033,123456,2060,1.754871e-12,0.5054918,61.37714,5000.0,10.88157,47.14768,584.6326,0.00594469463838
2061,2753.075,0.7301325,8058639.0,12408.22,0.520913468605,1.96,421.243159679,0.0,5000.0,0.847578492179,123456,2061,6.321038e-12,0.510231,177.3234,5000.0,16.60002,74.38213,710.6431,0.0726003267697
2062,1263.188,0.8336799,898843.4,32741.78,0.0808321098112,1.61,1163.77604297,0.0,5000.0,4.1533108023,123456,2062,4.133717e-11,0.03544412,166.659,5000.0,76.8459,52.31926,275.6962,0.0170919109942
2063,2363.574,0.5471113,7755442.0,5526.753,0.0531921392841,1.73,229.864439322,0.0,5000.0,6.75317129347,123456,2063,1.60751e-07,1.096694,31.29086,5000.0,39.03609,72.76806,46.46155,0.0647775825195
2064,2166.312,0.417764,21324480.0,5628.362,0.274639317289,2.22,708.399434866,0.0,5000.0,5.41248316604,123456,2064,1.67098e-11,0.1322492,146.7272,5000.0,7.782913,12.952,77.41511,0.0633666267921
2065,768.9808,0.9236021,2103166.0,41647.64,0.238273881902,2.13,1946.63830557,0.0,5000.0,5.942787239,123456,2065,6.686227e-09,0.04678637,35.30257,5000.0,85.9841,51.86216,390.0223,0.000247805537155
2066,2855.044,0.9042298,1580010.0,29632.75,0.667646223149,2.41,102.680284435,0.0,5000.0,1.01617645398,123456,2066,2.160302e-08,0.9376012,58.45626,5000.0,96.48585,98.07913,270.4712,0.0334059879072
2067,950.7647,0.8138842,10094380.0,48012.88,0.0938387354677,1.96,339.849463817,0.0,5000.0,4.85289965294,123456,2067,9.219619e-12,0.08614157,151.9337,5000.0,96.68028,32.99874,28.02797,0.0187070239658
2068,1259.216,0.7592643,577891.2,12558.09,0.107365427503,2.38,476.944411092,0.0,5000.0,1.49618138732,123456,2068,5.048822e-11,0.07014732,102.9857,5000.0,43.01512,81.81653,221.3728,0.00029969693942
2069,2397.132,0.1530432,389744.0,7798.776,0.0601175029103,1.12,520.696477449,0.0,5000.0,2.48445928062,123456,2069,8.09326e-09,0.08472471,129.5894,5000.0,7.384821,70.87828,786.5189,0.00898353244121
2070,1417.599,0.7107633,1146176.0,43659.84,0.107998735492,2.27,355.420362623,0.0,5000.0,2.88724559626,123456,2070,1.202432e-11,2.761549,92.46916,5000.0,14.48285,82.1576,287.4049,0.0945039480156
2071,541.9976,0.1243024,1477280.0,22911.57,0.248849887308,2.12,897.178126837,0.0,5000.0,5.14346468036,123456,2071,2.077286e-12,0.04742144,174.0986,5000.0,28.87933,99.69933,4.701537,0.0599332925905
2072,2821.61,0.9477987,391826.8,14196.38,0.170477394963,1.96,392.500464437,0.0,5000.0,5.19289065118,123456,2072,5.595849e-10,1.345762,30.97098,5000.0,19.92058,32.8481,577.0807,0.0219152205182
2073,585.8264,0.6061036,1964082.0,5751.597,0.0753283150771,1.77,563.106637543,0.0,5000.0,2.12207958156,123456,2073,5.754947e-10,0.07669995,139.1453,5000.0,59.98226,99.87264,304.0904,0.000249878860554
2074,687.3095,0.6618641,567273.5,11761.19,0.0514218632607,2.02,1915.72218828,0.0,5000.0,7.63669960193,123456,2074,2.493964e-09,0.963644,46.50233,5000.0,6.632686,43.20977,338.63,0.0595549310349
2075,682.712,0.05479969,8107681.0,10030.27,0.153920587673,1.97,3824.28369051,0.0,5000.0,7.90362169215,123456,2075,4.090639e-11,0.05249991,187.8597,5000.0,96.47151,10.73151,364.2014,0.000284515806829
2076,2641.414,0.1808016,8497559.0,8706.982,0.541296428921,1.8,412.894791924,0.0,5000.0,4.5779477436,123456,2076,4.885159e-10,0.2911305,108.159,5000.0,84.51475,6.094371,240.6404,0.0557214138063
2077,2231.979,0.8168674,535570.6,13835.43,0.324688053759,1.8,456.58643184,0.0,5000.0,2.61008780176,123456,2077,3.930266e-08,0.3394415,71.21611,5000.0,12.63585,91.73519,738.3656,0.0318663647103
2078,633.6584,0.7554746,30947260.0,17253.51,0.907515603931,1.86,462.779939768,0.0,5000.0,7.48118372421,123456,2078,4.175896e-12,0.143874,91.7756,5000.0,32.51148,40.2125,164.6497,0.000472413477443
2079,2905.62,0.5313398,17524800.0,13339.62,0.0443232052502,1.53,467.154737285,0.0,5000.0,5.34037209105,123456,2079,4.739602e-11,0.4874203,78.22924,5000.0,22.29855,77.66415,192.7125,0.0164700876758
2080,1496.004,0.7188088,44037000.0,9265.585,0.733752191008,1.11,280.868229939,0.0,5000.0,4.00635004269,123456,2080,2.472097e-09,1.644791,131.0503,5000.0,87.27334,18.20303,526.1757,0.0378330782705
2081,2893.174,0.4054777,851443.2,5813.468,0.0730731282135,2.14,543.724779987,0.0,5000.0,2.76481953548,123456,2081,9.021657e-09,0.9196642,35.70979,5000.0,53.49337,13.50628,719.3005,0.000257584521625
2082,1393.393,0.4562884,15768010.0,26351.29,0.622318152018,1.31,231.31722376,0.0,5000.0,2.64938503726,123456,2082,1.10216e-08,0.06003696,113.5394,5000.0,68.48415,47.34692,130.8113,0.000127308822928
2083,1590.006,0.3861687,41791990.0,14154.28,0.149200493483,1.26,454.405638825,0.0,5000.0,3.06129832719,123456,2083,2.326142e-09,0.5159245,42.07052,5000.0,31.80845,52.05972,383.6906,0.00715580597235
2084,2262.77,0.5419612,609077.3,29915.89,0.179666933128,2.39,202.207494145,0.0,5000.0,1.20861019898,123456,2084,3.343023e-08,0.4532243,96.75421,5000.0,15.19628,63.23512,362.7207,0.00023790276193
2085,2537.997,0.6140771,26153740.0,21971.42,0.0308985488959,1.42,214.277726193,0.0,5000.0,1.66838109925,123456,2085,1.381748e-08,1.50575,53.94642,5000.0,33.43134,41.91197,215.9111,0.00170481697951
2086,2465.273,0.1921091,25214360.0,48816.58,0.779402027991,1.98,268.138275305,0.0,5000.0,5.89263977408,123456,2086,1.007477e-11,0.3280488,117.0657,5000.0,88.17019,40.3867,27.0235,0.0477429521131
2087,2369.797,0.7035059,375334.5,22454.38,0.465048632609,2.47,549.294996778,0.0,5000.0,6.8712160308,123456,2087,5.02257e-07,0.5732265,96.07306,5000.0,17.32327,79.97364,648.1299,0.000305585514931
2088,1908.641,0.1127331,667008.6,25069.54,0.523533943798,1.16,570.686910824,0.0,5000.0,3.39029754891,123456,2088,1.033526e-12,0.1040956,96.84223,5000.0,13.9239,43.11929,331.591,0.000467989056768
2089,2282.329,0.9867394,8518571.0,19171.15,0.371332515834,1.35,1281.80239872,0.0,5000.0,7.73923231214,123456,2089,5.209184e-11,0.03418556,66.70211,5000.0,54.58394,77.56907,329.3892,0.00208263193091
2090,2051.82,0.03012761,1605262.0,43335.0,0.0707724259055,1.82,773.322486203,0.0,5000.0,6.77083514766,123456,2090,2.367302e-09,0.2252462,39.61527,5000.0,21.62131,84.56853,388.3817,0.000325900417889
2091,988.6972,0.9917727,676856.1,5243.629,0.930100129484,1.58,550.743707607,0.0,5000.0,0.82516571544,123456,2091,3.209217e-12,2.516142,39.20727,5000.0,20.96454,22.15151,450.668,0.00660881278723
2092,2094.994,0.6682561,319017.0,23703.32,0.297095234335,2.28,611.43504991,0.0,5000.0,1.42245045819,123456,2092,8.290296e-07,0.5963889,143.717,5000.0,59.15907,13.1062,606.2609,0.00019362747089
2093,1525.734,0.382683,24922720.0,48005.06,0.100420689536,2.32,1887.74813261,0.0,5000.0,4.49068064959,123456,2093,2.084836e-08,0.06641715,197.6935,5000.0,40.19919,46.28494,741.3637,0.0110350765235
2094,558.2423,0.950141,505337.8,14038.28,0.586817967681,1.44,652.1175338,0.0,5000.0,2.39142247958,123456,2094,4.171768e-09,0.1021011,59.18686,5000.0,5.124293,29.15031,343.978,0.0472627313368
2095,1685.544,0.1717539,11241460.0,42526.75,0.117918935085,1.43,600.159448276,0.0,5000.0,4.72836932067,123456,2095,2.4684e-07,0.3479113,115.6101,5000.0,64.87875,43.4581,302.3277,0.00164887479743
2096,819.1356,0.1290518,1245072.0,6603.785,0.524259882054,2.07,567.763701588,0.0,5000.0,1.51105953505,123456,2096,2.190386e-09,0.0609261,49.26812,5000.0,66.99523,96.83759,608.4953,0.00157332790274
2097,1598.742,0.2579521,1334863.0,9751.808,0.302711231444,2.07,776.997685255,0.0,5000.0,7.58054944279,123456,2097,8.178043e-11,2.409975,124.6936,5000.0,32.81289,20.1637,702.6213,0.0068253107085
2098,1668.529,0.7665972,1039657.0,12886.87,0.0650643460465,1.15,703.242365586,0.0,5000.0,1.15346770587,123456,2098,2.633186e-11,0.04745513,78.09731,5000.0,77.50732,50.15571,395.2053,0.0436305994957
2099,880.4364,0.3022242,665692.3,46093.96,0.283397316698,2.01,283.736688775,0.0,5000.0,3.7387860567,123456,2099,1.341576e-08,0.1600416,90.61041,5000.0,72.63322,37.13805,177.617,0.000193536391574
2100,1201.497,0.8644809,346013.7,35422.45,0.648382686612,1.31,3555.22976778,0.0,5000.0,3.82376057004,123456,2100,1.616353e-09,1.663314,122.4333,5000.0,24.7458,69.78584,40.40823,0.00817563731622
2101,2144.526,0.9024551,17740010.0,22930.31,0.0481976094176,2.1,1295.90990678,0.0,5000.0,3.26173335992,123456,2101,4.085701e-09,0.03406032,140.9038,5000.0,17.37769,33.1969,776.2265,0.00342702417746
2102,1670.406,0.3875121,728650.6,20966.12,0.142083747965,1.33,2628.31741945,0.0,5000.0,5.79500619249,123456,2102,5.52403e-10,0.1061184,50.21409,5000.0,6.848718,95.44883,106.7857,0.00111116219318
2103,2058.617,0.8455945,605878.3,10146.45,0.0343656304355,1.55,906.06543169,0.0,5000.0,7.2822915141,123456,2103,9.359788e-07,1.436166,124.2602,5000.0,58.38683,57.47265,534.6384,0.000901799089541
2104,2136.102,0.2702264,23144430.0,10963.64,0.2724384142,1.54,359.833392743,0.0,5000.0,4.18570824463,123456,2104,5.334117e-11,0.6845125,161.1583,5000.0,48.17004,57.84627,423.6711,0.0605162523499
2105,2498.568,0.1648222,16549740.0,15923.95,0.503612688839,1.69,242.570094578,0.0,5000.0,4.24834162709,123456,2105,6.280109e-11,1.236835,154.1119,5000.0,82.15674,57.59823,429.6406,0.00158392941372
2106,514.2584,0.4151492,11842060.0,38484.56,0.391064670127,1.83,163.135996038,0.0,5000.0,6.6666938333,123456,2106,1.295198e-07,0.6932861,131.902,5000.0,43.52939,43.06296,67.01925,0.00444145815977
2107,1351.836,0.6134182,1703319.0,9636.123,0.106229154127,2.2,592.510099049,0.0,5000.0,1.81436586351,123456,2107,1.351176e-12,0.5198571,89.21305,5000.0,31.96228,18.85838,548.1014,0.000314670815088
2108,770.2628,0.7403669,11146620.0,10143.08,0.0739584478302,1.46,1011.46636583,0.0,5000.0,4.58033825466,123456,2108,1.051292e-08,1.35011,171.3088,5000.0,59.53443,86.26204,412.6687,0.00412282142097
2109,741.8233,0.4400907,45704720.0,45048.79,0.068808472483,2.35,363.529528147,0.0,5000.0,0.936685508316,123456,2109,4.490544e-11,1.477725,106.4928,5000.0,46.81803,73.58717,392.9067,0.0141872029755
2110,1877.049,0.5504407,46428900.0,12838.74,0.346458282325,1.13,134.234406027,0.0,5000.0,1.24125335539,123456,2110,7.066439e-08,0.06351085,166.7468,5000.0,90.60976,94.38868,575.3796,0.00224232170017
2111,1205.044,0.9956451,4288349.0,7219.554,0.16783864993,2.09,422.552499515,0.0,5000.0,6.64154959865,123456,2111,1.07071e-09,1.759553,120.9055,5000.0,31.32137,35.55512,655.8082,0.00689323344544
2112,614.522,0.5146611,391564.3,30289.03,0.0851683164166,2.2,3539.75642664,0.0,5000.0,6.65134888403,123456,2112,4.356498e-09,0.05104107,183.8631,5000.0,80.23869,26.83934,421.1914,0.0105806370025
2113,864.1204,0.9265146,695399.5,8182.088,0.151151085556,1.85,562.481342292,0.0,5000.0,1.82798061058,123456,2113,8.051816e-09,1.367318,168.9117,5000.0,13.03964,95.02706,678.7958,0.00890402411434
2114,2840.767,0.842167,29302570.0,5515.066,0.848742746927,1.63,559.216667827,0.0,5000.0,1.85482650069,123456,2114,7.04193e-10,0.9915108,118.1705,5000.0,90.68835,17.14688,295.2234,0.00996365269195
2115,2508.556,0.8192765,552063.8,39194.03,0.20229090647,1.75,146.476509763,0.0,5000.0,7.03763694409,123456,2115,1.04077e-12,2.21982,48.85479,5000.0,45.80956,77.49521,273.3961,0.000904161826699
2116,2516.339,0.5028754,694396.9,8419.617,0.142958000175,1.18,262.332295705,0.0,5000.0,7.30322862652,123456,2116,1.931298e-08,2.587106,125.2545,5000.0,49.74491,11.4897,473.3416,0.000139326462588
2117,1483.19,0.3469559,968288.0,5471.876,0.0614690501996,2.17,303.879652098,0.0,5000.0,7.31071905852,123456,2117,2.90221e-10,2.487512,151.7526,5000.0,62.24573,30.45218,253.6464,0.0149196485611
2118,1594.415,0.2696287,1789355.0,5727.568,0.641520729777,1.72,539.719296446,0.0,5000.0,3.59036837621,123456,2118,1.938808e-10,0.06188634,34.5082,5000.0,30.65781,99.00751,245.4287,0.00449126147269
2119,2428.037,0.277027,1918793.0,8732.061,0.244109494815,1.41,455.574526405,0.0,5000.0,3.83006475355,123456,2119,4.488226e-08,0.3733364,180.4071,5000.0,44.57559,62.42059,775.6858,0.00485642639689
2120,1404.427,0.7114242,3416624.0,15074.48,0.522876841075,1.85,544.866294268,0.0,5000.0,3.12991334351,123456,2120,1.578732e-08,0.03835735,72.06269,5000.0,54.87302,7.616892,354.9531,0.0737388343126
2121,2445.888,0.9951957,3739699.0,29445.26,0.170337107496,2.42,354.705121918,0.0,5000.0,6.32340797845,123456,2121,2.778238e-08,2.158006,124.009,5000.0,14.59958,38.83711,786.6759,0.000753996794963
2122,2728.09,0.3124984,29463500.0,42900.14,0.0893109192759,1.98,310.551402801,0.0,5000.0,7.8365570767,123456,2122,2.481438e-10,0.5688216,155.9936,5000.0,71.76472,70.0257,730.48,0.00278984238821
2123,2531.759,0.4552877,1177953.0,18242.39,0.35587090357,1.44,138.646993794,0.0,5000.0,7.92722822228,123456,2123,3.965838e-11,1.618635,54.38001,5000.0,40.35385,69.27243,423.5898,0.01313867623
2124,782.1068,0.3648936,25153260.0,48931.74,0.309520566162,1.69,1923.8045444,0.0,5000.0,4.95664344989,123456,2124,2.818692e-11,0.06335285,34.94743,5000.0,68.14302,39.04938,782.1462,0.0274138093391
2125,1256.936,0.1729206,16462210.0,34737.32,0.268550862664,1.16,775.245440798,0.0,5000.0,4.75283385261,123456,2125,2.146857e-07,0.04883533,33.23832,5000.0,13.54361,86.59495,454.7073,0.00246395959061
2126,1658.469,0.0925012,28988550.0,5286.045,0.488208069088,2.23,871.347247756,0.0,5000.0,6.24126993157,123456,2126,1.506967e-07,0.03597036,51.06346,5000.0,95.89237,18.32553,137.6303,0.000101497560057
2127,1665.942,0.9632411,523419.9,40344.01,0.0518047138937,1.6,765.891918008,0.0,5000.0,2.19603928769,123456,2127,4.666443e-07,0.04312401,154.1017,5000.0,51.44733,46.92225,39.09615,0.00190204342586
2128,2981.319,0.1577923,16356040.0,12884.49,0.24022737598,1.84,820.643749018,0.0,5000.0,1.22951734537,123456,2128,6.190335e-09,0.03180635,106.5731,5000.0,77.24176,75.07432,180.0241,0.00154581174942
2129,1767.35,0.008000762,14223830.0,8844.71,0.1495030877,1.84,586.634602467,0.0,5000.0,2.60146089129,123456,2129,6.910926e-12,0.2447615,65.68627,5000.0,65.01032,19.92705,157.185,0.000967958166051
2130,1993.726,0.1897577,408456.7,34689.76,0.0466110357569,1.49,408.600481226,0.0,5000.0,3.86519905165,123456,2130,1.66903e-08,0.8959168,90.99196,5000.0,45.91991,13.23529,281.6092,0.00868998925627
2131,2322.893,0.3434432,744266.4,14263.91,0.0669575437482,1.98,461.299027708,0.0,5000.0,1.64127454691,123456,2131,3.139275e-11,0.5507481,131.5797,5000.0,18.34531,69.57953,512.2221,0.000354058979231
2132,2709.853,0.8338698,19530120.0,15365.13,0.0938737564569,2.22,130.915784771,0.0,5000.0,6.70145831895,123456,2132,6.719145e-09,1.67264,53.74613,5000.0,85.73631,19.2489,46.75007,0.00129536585125
2133,1283.457,0.008829824,2265995.0,20304.41,0.0374024123744,1.81,593.500914993,0.0,5000.0,1.55528186831,123456,2133,4.299986e-12,0.3732671,70.9498,5000.0,87.64379,62.33711,347.5785,0.000101566593782
2134,1117.644,0.9344549,22557180.0,13297.95,0.241053287286,2.0,178.842183004,0.0,5000.0,7.92240558913,123456,2134,3.445361e-12,1.200793,40.11932,5000.0,85.70809,92.42162,169.8024,0.00606530332568
